We will authorize %1 after the payment is approved at the payment gateway.,We will authorize %1 after the payment is approved at the payment gateway.
Order is suspended as its authorizing amount %1 is suspected to be fraudulent.,Order is suspended as its authorizing amount %1 is suspected to be fraudulent.
Authorized amount of %1,Authorized amount of %1
An amount of %1 will be captured after being approved at the payment gateway.,An amount of %1 will be captured after being approved at the payment gateway.
Captured amount of %1 online,Captured amount of %1 online
The order amount of %1 is pending approval on the payment gateway.,The order amount of %1 is pending approval on the payment gateway.
Registered notification about captured amount of %1.,Registered notification about captured amount of %1.
Order is suspended as its capture amount %1 is suspected to be fraudulent.,Order is suspended as its capture amount %1 is suspected to be fraudulent.
The parent transaction ID must have a transaction ID.,The parent transaction ID must have a transaction ID.
Payment transactions disallow storing objects.,Транзакции на плащане - забрани съхраняване на обекти.
"The transaction ""%1"" (%2) is already closed.","The transaction ""%1"" (%2) is already closed."
Set order for existing transactions not allowed,Задаване на поръчка за съществуваща транзакция не е позволено
"At minimum, you need to set a payment ID.","At minimum, you need to set a payment ID."
"We found an unsupported transaction type ""%1"".","We found an unsupported transaction type ""%1""."
Please set a proper payment and order id.,Please set a proper payment and order id.
Please enter a Transaction ID.,Please enter a Transaction ID.
You can't do this without a transaction object.,You can't do this without a transaction object.
Order # ,Поръчка № 
Order Date: ,Дата на поръчката:  
Sold to:,Sold to:
Ship to:,Ship to:
Shipping Method:,Метод на доставка:
Total Shipping Charges,Общо разход за доставка
Number,Брой
We found an invalid renderer model.,We found an invalid renderer model.
Please define the PDF object before using.,Please define the PDF object before using.
"We don't recognize the draw line data. Please define the ""lines"" array.","We don't recognize the draw line data. Please define the ""lines"" array."
Total (ex),Общо (чисто)
Total (inc),Total (вкл.)
Credit Memo # ,Разписка за връщане № 
Invoice # ,Разписка № 
The order object is not specified.,The order object is not specified.
The source object is not specified.,The source object is not specified.
An item object is not specified.,An item object is not specified.
A PDF object is not specified.,A PDF object is not specified.
A PDF page object is not specified.,A PDF page object is not specified.
Packing Slip # ,Packing Slip # 
The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.,The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.
We cannot register an existing shipment,We cannot register an existing shipment
"We found an invalid quantity to ship for item ""%1"".","We found an invalid quantity to ship for item ""%1""."
